234,27028,423
207,21115,330
217,23220,363
171,14365,225
223,24531,384
258,32896,514
203,20301,318
124,7503,118
191,17955,281
228,25651,401
109,5778,91
209,21528,337
202,20100,315
179,15753,247
250,30876,483
176,15225,238
180,15931,249
150,11026,173
165,13366,209
180,15931,249
169,14028,220
228,25651,401
156,11935,187
214,22578,353
176,15225,238
220,23871,373
193,18336,287
198,19306,302
259,33153,519
239,28203,441
196,18915,296
173,14706,230
224,24753,387
223,24531,384
216,23005,360
206,20910,327
145,10296,161
209,21528,337
224,24753,387
159,12403,194
202,20100,315
173,14706,230
128,8001,126
208,21321,334
191,17955,281
136,9045,142
125,7626,120
160,12561,197
177,15400,241
188,17391,272
201,19900,311
230,26106,408
207,21115,330
208,21321,334
200,19701,308
196,18915,296
157,12090,189
211,21945,343
243,29161,456
239,28203,441
193,18336,287
246,29890,468
243,29161,456
198,19306,302
178,15576,244
225,24976,391
227,25425,398
222,24310,380
219,23653,370
131,8385,132
219,23653,370
240,28441,445
174,14878,233
210,21736,340
175,15051,236
235,27261,426
216,23005,360
182,16290,255
220,23871,373
178,15576,244
210,21736,340
242,28920,452
161,12720,199
228,25651,401
240,28441,445
197,19110,299
227,25425,398
207,21115,330
139,9453,148
168,13861,217
213,22366,350
242,28920,452
168,13861,217
236,27495,430
238,27966,437
204,20503,321
283,39621,620
92,4095,64
268,35511,555
108,5671,89
189,17578,275
188,17391,272
159,12403,194
239,28203,441
215,22791,357
173,14706,230
198,19306,302
169,14028,220
202,20100,315
224,24753,387
243,29161,456
208,21321,334
249,30628,479
200,19701,308
199,19503,305
218,23436,367
262,33930,531
238,27966,437
180,15931,249
226,25200,394
225,24976,391
237,27730,434
221,24090,377
190,17766,278
242,28920,452
171,14365,225
205,20706,324
240,28441,445
217,23220,363
220,23871,373
197,19110,299
233,26796,419
247,30135,471
165,13366,209
209,21528,337
235,27261,426
191,17955,281
208,21321,334
204,20503,321
223,24531,384
188,17391,272
245,29646,464
159,12403,194
227,25425,398
224,24753,387
202,20100,315
231,26335,412
188,17391,272
156,11935,187
176,15225,238
201,19900,311
219,23653,370
124,7503,118
180,15931,249
205,20706,324
228,25651,401
229,25878,405
150,11026,173
173,14706,230
244,29403,460
216,23005,360
105,5356,84
192,18145,284
114,6328,99
250,30876,483
197,19110,299
189,17578,275
258,32896,514
202,20100,315
265,34716,543
165,13366,209
161,12720,199
213,22366,350
195,18721,293
260,33411,523
217,23220,363
264,34453,539
211,21945,343
163,13041,204
249,30628,479
210,21736,340
190,17766,278
233,26796,419
134,8778,138
229,25878,405
165,13366,209
247,30135,471
183,16471,258
200,19701,308
164,13203,207
132,8515,134
221,24090,377
197,19110,299
231,26335,412
115,6441,101
206,20910,327
232,26565,416
133,8646,136
215,22791,357
242,28920,452
147,10585,166
240,28441,445
232,26565,416
214,22578,353
186,17020,266
218,23436,367
192,18145,284
186,17020,266
214,22578,353
177,15400,241
183,16471,258
263,34191,535
127,7875,124
229,25878,405
188,17391,272
211,21945,343
204,20503,321
253,31626,495
212,22155,347
161,12720,199
184,16653,261
201,19900,311
190,17766,278
224,24753,387
224,24753,387
205,20706,324
118,6786,107
177,15400,241
164,13203,207
65,2016,32
204,20503,321
171,14365,225
179,15753,247
199,19503,305
197,19110,299
243,29161,456
142,9870,155
219,23653,370
214,22578,353
154,11628,182
103,5151,81
200,19701,308
193,18336,287
210,21736,340
214,22578,353
225,24976,391
191,17955,281
230,26106,408
228,25651,401
172,14535,228
156,11935,187
203,20301,318
197,19110,299
197,19110,299
148,10731,168
222,24310,380
200,19701,308
213,22366,350
264,34453,539
195,18721,293
212,22155,347
207,21115,330
187,17205,269
192,18145,284
178,15576,244
219,23653,370
253,31626,495
226,25200,394
243,29161,456
263,34191,535
100,4851,76
209,21528,337
200,19701,308
228,25651,401
179,15753,247
188,17391,272
205,20706,324
192,18145,284
214,22578,353
220,23871,373
249,30628,479
225,24976,391
189,17578,275
195,18721,293
214,22578,353
256,32385,507
236,27495,430
64,1953,31
108,5671,89
203,20301,318
178,15576,244
238,27966,437
203,20301,318
195,18721,293
215,22791,357
229,25878,405
153,11476,180
155,11781,185
225,24976,391
232,26565,416
205,20706,324
192,18145,284
205,20706,324
184,16653,261
152,11325,177
137,9180,144
219,23653,370
215,22791,357
221,24090,377
238,27966,437
212,22155,347
162,12880,202
181,16110,252
241,28680,449
145,10296,161
208,21321,334
207,21115,330
232,26565,416
193,18336,287
174,14878,233
185,16836,264
265,34716,543
269,35778,560
259,33153,519
207,21115,330
283,39621,620
213,22366,350
146,10440,164
202,20100,315
245,29646,464
248,30381,475
247,30135,471
222,24310,380
173,14706,230
152,11325,177
225,24976,391
195,18721,293
234,27028,423
259,33153,519
156,11935,187
209,21528,337
210,21736,340
279,38503,602
240,28441,445
230,26106,408
201,19900,311
184,16653,261
254,31878,499
198,19306,302
224,24753,387
185,16836,264
214,22578,353
189,17578,275
224,24753,387
205,20706,324
215,22791,357
174,14878,233
222,24310,380
111,5995,94
194,18528,290
185,16836,264
200,19701,308
151,11175,175
76,2775,44
222,24310,380
137,9180,144
225,24976,391
219,23653,370
256,32385,507
253,31626,495
191,17955,281
227,25425,398
100,4851,76
240,28441,445
264,34453,539
219,23653,370
246,29890,468
199,19503,305
171,14365,225
206,20910,327
158,12246,192
223,24531,384
208,21321,334
271,36315,568
165,13366,209
139,9453,148
207,21115,330
237,27730,434
219,23653,370
126,7750,122
194,18528,290
132,8515,134
232,26565,416
211,21945,343
204,20503,321
212,22155,347
132,8515,134
231,26335,412
189,17578,275
189,17578,275
202,20100,315
158,12246,192
220,23871,373
218,23436,367
183,16471,258
208,21321,334
196,18915,296
188,17391,272
181,16110,252
241,28680,449
169,14028,220
242,28920,452
219,23653,370
240,28441,445
186,17020,266
191,17955,281
224,24753,387
198,19306,302
181,16110,252
173,14706,230
133,8646,136
221,24090,377
172,14535,228
192,18145,284
167,13695,214
168,13861,217
106,5460,86
154,11628,182
199,19503,305
207,21115,330
175,15051,236
190,17766,278
260,33411,523
151,11175,175
220,23871,373
260,33411,523
220,23871,373
186,17020,266
229,25878,405
243,29161,456
126,7750,122
242,28920,452
195,18721,293
215,22791,357
113,6216,98
198,19306,302
146,10440,164
181,16110,252
159,12403,194
194,18528,290
243,29161,456
219,23653,370
188,17391,272
180,15931,249
233,26796,419
168,13861,217
168,13861,217
172,14535,228
208,21321,334
175,15051,236
179,15753,247
212,22155,347
199,19503,305
213,22366,350
222,24310,380
191,17955,281
190,17766,278
199,19503,305
179,15753,247
184,16653,261
175,15051,236
192,18145,284
177,15400,241
218,23436,367
218,23436,367
191,17955,281
245,29646,464
227,25425,398
200,19701,308
250,30876,483
245,29646,464
206,20910,327
224,24753,387
212,22155,347
223,24531,384
233,26796,419
227,25425,398
192,18145,284
228,25651,401
162,12880,202
149,10878,170
222,24310,380
219,23653,370
267,35245,551
227,25425,398
248,30381,475
143,10011,157
236,27495,430
212,22155,347
199,19503,305
235,27261,426
175,15051,236
201,19900,311
193,18336,287
137,9180,144
164,13203,207
171,14365,225
154,11628,182
199,19503,305
188,17391,272
233,26796,419
223,24531,384
186,17020,266
159,12403,194
233,26796,419
193,18336,287
255,32131,503
147,10585,166
245,29646,464
230,26106,408
210,21736,340
223,24531,384
209,21528,337
230,26106,408
189,17578,275
197,19110,299
249,30628,479
198,19306,302
214,22578,353
154,11628,182
214,22578,353
226,25200,394
213,22366,350
228,25651,401
223,24531,384
185,16836,264
180,15931,249
146,10440,164
232,26565,416
245,29646,464
264,34453,539
229,25878,405
240,28441,445
192,18145,284
231,26335,412
192,18145,284
224,24753,387
218,23436,367
202,20100,315
223,24531,384
179,15753,247
129,8128,127
184,16653,261
166,13530,212
157,12090,189
238,27966,437
236,27495,430
191,17955,281
208,21321,334
169,14028,220
212,22155,347
190,17766,278
182,16290,255
215,22791,357
207,21115,330
232,26565,416
158,12246,192
268,35511,555
268,35511,555
192,18145,284
164,13203,207
229,25878,405
197,19110,299
218,23436,367
178,15576,244
199,19503,305
245,29646,464
188,17391,272
187,17205,269
170,14196,222
191,17955,281
204,20503,321
223,24531,384
202,20100,315
228,25651,401
227,25425,398
218,23436,367
127,7875,124
246,29890,468
212,22155,347
187,17205,269
225,24976,391
236,27495,430
149,10878,170
123,7381,116
136,9045,142
121,7140,112
233,26796,419
62,1830,29
208,21321,334
203,20301,318
168,13861,217
252,31375,491
206,20910,327
252,31375,491
131,8385,132
255,32131,503
195,18721,293
172,14535,228
161,12720,199
195,18721,293
218,23436,367
125,7626,120
196,18915,296
259,33153,519
166,13530,212
160,12561,197
228,25651,401
203,20301,318
164,13203,207
284,39903,624
163,13041,204
162,12880,202
226,25200,394
210,21736,340
235,27261,426
223,24531,384
134,8778,138
257,32640,510
